date,open,close,high,low,volume,amount
2020-11-23,31.5682633100,31.7935784700,32.1074103000,31.4716996700,44902648,1779055025.0700
2020-11-24,31.9867057500,31.1417739000,31.9867057500,30.9405996500,48493261,1884092303.7200
2020-11-25,31.1417739000,30.4094996300,31.2624784500,30.3451238700,54809150,2083841921.0500
2020-11-26,30.3451238700,30.6750496400,30.7474723700,30.1922314400,34981647,1324731841.0200
2020-11-27,30.6670026700,30.8198951000,30.8198951000,30.2646541700,30412665,1156922205.8500
2020-11-30,30.7877072200,30.4094996300,30.8842708600,30.4014526600,43322613,1647783832.8800
2020-12-01,30.6750496400,31.0210693500,31.1578678400,30.5704390300,35901791,1379888830.9000
2020-12-02,31.2866193600,31.0130223800,31.3027133000,30.7152844900,32254111,1240566857.2600
2020-12-03,31.1015390500,31.3349011800,31.4636527000,30.9164587400,33924680,1317406151.0600
2020-12-04,31.5682633100,32.0188936300,32.0913163600,31.3751360300,52929585,2095960957.0600
2020-12-07,32.1878800000,32.3327254600,32.6706982000,32.0108466600,69308570,2785466526.5900
2020-12-08,32.3327254600,32.7350739600,33.1213285200,32.0671754500,52931735,2147471807.4900
2020-12-09,32.9925770000,32.3810072800,33.1857042800,32.2683497000,49796043,2021999526.7400
2020-12-10,32.0832693900,31.7292027100,32.5499936500,31.4556057300,53594121,2128037285.3500
2020-12-11,31.8096724100,31.4153708800,31.9062360500,30.8681769200,54645264,2123167832.2700
2020-12-14,31.5441224000,32.2361618200,32.3085845500,31.3831830000,51774364,2048745864.9300
2020-12-15,32.5821815300,32.5097588000,32.6626512300,32.0269406000,53387884,2143693290.8700
2020-12-16,32.4856178900,32.5821815300,32.8799194200,32.0510815100,52504131,2116281095.8700
2020-12-17,32.8799194200,33.2420330700,33.6443815700,32.6867921400,80985688,3353488212.4100
2020-12-18,33.0006239700,32.7511679000,33.3385967100,32.3971012200,54402481,2216103766.5500
2020-12-21,32.7592148700,33.3949255000,33.7007103600,32.5982754700,62481883,2587300196.5300
2020-12-22,33.3466436800,32.9603891200,33.9179785500,32.9040603300,60962118,2533303010.0500
2020-12-23,33.2903148900,33.4512542900,34.0467300700,33.0730467000,68201231,2854552193.7900
2020-12-24,33.3788315600,32.5982754700,33.3788315600,32.5097588000,58205300,2380326472.0300
2020-12-25,32.7189800200,32.1878800000,33.0649997300,32.1556921200,54349159,2194282424.5300
2020-12-28,32.4856178900,33.7087573300,33.7168043000,32.3407724300,85011410,3526861977.7700
2020-12-29,34.1191528000,33.6926633900,34.3203270500,33.5719588400,57771647,2433762572.8400
2020-12-30,33.6926633900,35.3744801200,35.4790907300,33.6041467200,96387984,4163273695.7700
2020-12-31,35.0928361700,35.7044058900,36.2113650000,35.0847892000,83561335,3703996842.6900
2021-01-04,35.8894862000,38.1104499200,38.6254560000,35.5434664900,87538655,4067206462.7500
2021-01-05,38.7059257000,40.9832182100,41.7235394500,38.7059257000,125276269,6279953467.9500
2021-01-06,41.4418955000,40.6854803200,41.7235394500,39.6715621000,97835732,4924778416.0500
2021-01-07,40.7176682000,41.5947879300,41.7154924800,39.8003136200,98355135,4945582208.9700
2021-01-08,41.2809561000,39.6474211900,41.7235394500,39.1726499600,113557968,5646536745.2800
2021-01-11,39.4301530000,39.1404620800,40.3636015200,38.6415499400,90644829,4452408233.0500
2021-01-12,39.1887439000,39.9692999900,40.2348500000,39.0278045000,61285750,3026984102.7300
2021-01-13,40.0900045400,39.1002272300,40.6371985000,38.6817847900,77807589,3821127309.3400
2021-01-14,38.7381135800,37.7805241500,39.4703878500,37.6115377800,81171035,3847490759.7800
2021-01-15,37.2977059500,37.5391150500,37.9736514300,36.8551226000,69765378,3239843526.9600
2021-01-18,37.5391150500,38.2311544700,38.8185832800,37.5391150500,70675567,3354358893.6600
2021-01-19,38.2311544700,37.1287195800,38.2794362900,36.9919210900,63822949,2970963317.4300
2021-01-20,37.1206726100,37.1448135200,37.3379408000,36.6217604700,65172501,2997057193.1800
2021-01-21,37.2574711000,37.2172362500,37.4988802000,36.2274589400,98622642,4523282665.9900
2021-01-22,37.0241089700,37.0482498800,37.8127120300,36.5171498600,119443915,5498601927.3400
2021-01-25,37.1287195800,39.2933545100,39.3657772400,37.1287195800,152055108,7220524556.6300
2021-01-26,38.6335029700,37.8127120300,38.7863954000,37.4827862600,94322495,4468032608.4100
2021-01-27,37.9736514300,37.1850483700,37.9816984000,36.3803513700,82759501,3802346330.9200
2021-01-28,36.6941832000,35.4388558800,36.9194983600,35.1491649600,96681832,4312064396.4500
2021-01-29,35.6641710400,35.5676074000,36.0101907500,35.0686952600,77663335,3433198000.2100
2021-02-01,36.0504256000,35.6078422500,36.1630831800,35.3261983000,53356045,2369515588.7800
2021-02-02,35.6078422500,36.1952710600,36.5251968300,35.3422922400,77051545,3445334723.6600
2021-02-03,36.3240225800,34.8272861600,36.3320695500,34.6422058500,130760919,5694160640.7800
2021-02-04,34.8192391900,35.1893998100,35.6641710400,34.3364209900,79495944,3471513059.0700
2021-02-05,35.5515134600,35.5273725500,36.2998816700,35.1250240500,79759179,3544478716.8900
2021-02-08,35.9458149900,36.7907468400,36.8229347200,35.6239361900,89439787,4038576136.1200
2021-02-09,36.8873104800,37.0321559400,37.3620817100,36.3883983400,84801370,3888251506.2900
2021-02-10,37.0321559400,37.4103635300,37.7000544500,36.6378544100,85323531,3940105440.5600
2021-02-18,38.3035772000,36.8551226000,38.5127984200,36.4044922800,94251189,4355426390.5500
2021-02-19,36.9919210900,38.8185832800,38.9312408600,36.4366801600,113356573,5329460614.0700
2021-02-22,38.8346772200,37.4827862600,38.8427241900,37.0965317000,102000229,4811856218.5700
2021-02-23,37.0080150300,36.2194119700,37.2655180700,36.2113650000,72002219,3282304918.4000
2021-02-24,36.4849619800,35.5676074000,36.8229347200,35.0847892000,69734794,3110199408.5200
2021-02-25,35.7285468000,35.4871377000,36.2113650000,35.2618225400,51144581,2272170405.7600
2021-02-26,34.6019710000,34.7790043400,35.2457286000,34.2881391700,57781316,2498615217.9300
2021-03-01,35.0847892000,35.2457286000,35.3825270900,34.8272861600,45989454,2008060406.5300
2021-03-02,35.4308089100,34.6019710000,35.6319831600,34.2076694700,59416504,2569828846.7000
2021-03-03,34.6019710000,35.1411179900,35.1974467800,34.4088437200,39323030,1707601215.8200
2021-03-04,34.7226755500,33.3949255000,34.9238498000,33.1937512500,68887578,2901671105.4900
2021-03-05,32.9925770000,33.3627376200,33.8777437000,32.3810072800,47505006,1962508121.4800
2021-03-08,33.4351603500,32.0269406000,33.6604755100,31.7855315000,74116651,2987113452.8400
2021-03-09,31.7935784700,30.5382511500,31.9062360500,30.3531708400,99147646,3833579022.0100
2021-03-10,31.3831830000,30.9164587400,31.6487330100,30.8279420700,68500539,2656213252.3300
2021-03-11,31.3027133000,31.6245921000,31.9062360500,31.0613042000,61323559,2404636066.1800
2021-03-12,31.7855315000,31.7694375600,31.8660012000,31.3027133000,47451033,1859613652.5200
2021-03-15,31.6084981600,30.8038011600,31.6487330100,30.5060632700,47568319,1831435816.4200
2021-03-16,31.2463845100,31.3992769400,31.7292027100,31.0371632900,42344805,1654675922.0700
2021-03-17,31.4234178500,31.8579542300,32.0430345400,31.0291163200,38892845,1531308031.9000
2021-03-18,31.9223299900,32.3085845500,32.4936648600,31.8096724100,39100722,1566501692.8100
2021-03-19,31.9142830200,31.3509951200,32.0993633300,31.0854451100,44257880,1734719473.5200
2021-03-22,31.4636527000,31.5843572500,31.7613905900,31.0452102600,28169507,1100235691.5500
2021-03-23,31.5038875500,31.3509951200,31.8499072600,31.0532572300,32619642,1272674119.2100
2021-03-24,31.3429481500,31.4636527000,32.2683497000,31.2624784500,46347783,1824708124.1900
